support,itemsets
0.010138248847926268,"['766', '770']"
0.010138248847926268,"['876', '715', '884', '865', '864', '883', '712']"
0.010138248847926268,"['876', '865', '870', '877', '711']"
0.010138248847926268,"['884', '865', '870', '711', '883', '712']"
0.010138248847926268,"['715', '865', '877', '708', '711', '712']"
0.010138248847926268,"['715', '884', '865', '708', '711', '712']"
0.010138248847926268,"['870', '877', '880', '711']"
0.010138248847926268,"['766', '765']"
0.010138248847926268,"['876', '884', '865', '877', '708', '711']"
0.010138248847926268,"['876', '715', '880', '883']"
0.010138248847926268,"['715', '884', '865', '870', '864', '708']"
0.010138248847926268,"['876', '884', '865', '870', '711']"
0.010138248847926268,"['715', '884', '865', '864', '708', '712']"
0.010138248847926268,"['715', '865', '864', '708', '883', '712']"
0.010138248847926268,"['779', '781', '783']"
0.010138248847926268,"['715', '865', '870', '864', '708', '883']"
0.010138248847926268,"['870', '707', '880']"
0.010138248847926268,"['876', '715', '865', '870', '864', '883']"
0.010138248847926268,"['876', '715', '884', '865', '870', '864']"
0.010138248847926268,"['876', '884', '865', '711', '883', '712']"
0.010138248847926268,"['864', '880', '712']"
0.010138248847926268,"['859', '711', '858', '716', '714']"
0.010138248847926268,"['870', '876', '865', '708']"
0.010138248847926268,"['884', '877', '883', '880', '712']"
0.010138248847926268,"['715', '884', '865', '864', '708', '711', '877', '883']"
0.010138248847926268,"['876', '884', '865', '870', '864', '877', '883']"
0.010138248847926268,"['715', '716', '708', '858']"
0.010138248847926268,"['856', '854']"
0.010138248847926268,"['876', '715', '865', '708', '711']"
0.010138248847926268,"['876', '884', '865', '877', '864', '711']"
0.010138248847926268,"['884', '865', '870', '708', '712']"
0.010138248847926268,"['876', '865', '877', '864', '711', '883']"
0.010138248847926268,"['876', '715', '865', '870', '864']"
0.010138248847926268,"['876', '715', '880']"
0.010138248847926268,"['884', '865', '870', '877', '708', '711', '883']"
0.010138248847926268,"['715', '884', '865', '864', '708', '883', '712']"
0.010138248847926268,"['865', '870', '883', '877', '711', '712']"
0.010138248847926268,"['865', '870', '877', '708', '712']"
0.010138248847926268,"['876', '884', '865', '877', '708', '711', '883']"
0.010138248847926268,"['876', '715', '865', '864', '711']"
0.010138248847926268,"['715', '865', '870', '864', '711']"
0.010138248847926268,"['876', '715', '884', '865', '864', '708']"
0.010138248847926268,"['870', '884', '864', '880']"
0.010138248847926268,"['870', '864', '880', '883']"
0.010138248847926268,"['876', '715', '865', '864', '708', '883']"
0.010138248847926268,"['876', '865', '877', '708', '711', '883']"
0.010106467503575401,"['884', '870', '864', '877', '883', '880']"
0.010106467503575401,"['884', '880', '864', '708']"
0.010106467503575401,"['870', '877', '708', '883', '880']"
0.010106467503575401,"['711', '864', '880', '883']"
0.010106467503575401,"['884', '880', '708', '711']"
0.010106467503575401,"['715', '884', '865', '870', '711', '712']"
0.010106467503575401,"['715', '884', '877', '708', '883', '880']"
0.010106467503575401,"['876', '715', '865', '864', '877', '712']"
0.010106467503575401,"['876', '884', '865', '870', '877', '712']"
0.010106467503575401,"['876', '884', '865', '877', '711', '712']"
0.010106467503575401,"['876', '865', '883', '877', '711', '712']"
0.010106467503575401,"['876', '715', '865', '870', '883', '712']"
0.010106467503575401,"['876', '877', '880', '708']"
0.010106467503575401,"['884', '865', '870', '877', '711', '712']"
0.010106467503575401,"['876', '715', '884', '865', '870', '712']"
0.010106467503575401,"['876', '715', '865', '864', '708', '877']"
0.010106467503575401,"['876', '715', '865', '870', '864', '877']"
0.010106467503575401,"['876', '865', '870', '877', '883', '712']"
0.010106467503575401,"['876', '715', '884', '877', '883', '880']"
0.010106467503575401,"['876', '880', '708', '883']"
0.010106467503575401,"['876', '884', '880', '708']"
0.010106467503575401,"['876', '715', '865', '870', '708', '883']"
0.010106467503575401,"['876', '715', '884', '865', '870', '708']"
0.010106467503575401,"['870', '715', '880', '708']"
0.010106467503575401,"['712', '852', '715', '711']"
0.010106467503575401,"['715', '884', '877', '883', '880', '712']"
0.010106467503575401,"['876', '884', '865', '870', '877', '711']"
0.010106467503575401,"['876', '865', '870', '877', '708', '883']"
0.010106467503575401,"['876', '884', '865', '870', '877', '708']"
0.010106467503575401,"['715', '865', '870', '864', '708', '877']"
0.010106467503575401,"['712', '711', '880', '883']"
0.010106467503575401,"['876', '715', '865', '883', '711', '712']"
0.010106467503575401,"['715', '865', '864', '877', '711', '712']"
0.010106467503575401,"['876', '715', '884', '865', '711', '712']"
0.010106467503575401,"['870', '715', '880', '711']"
0.010106467503575401,"['715', '884', '870', '864', '883', '880']"
0.010106467503575401,"['880', '864', '708', '883']"
0.010106467503575401,"['884', '865', '870', '877', '708', '712']"
0.010106467503575401,"['858', '716', '708', '711']"
0.010106467503575401,"['876', '715', '865', '864', '877', '711']"
0.010106467503575401,"['876', '865', '877', '708', '883', '712']"
0.010106467503575401,"['876', '884', '865', '877', '708', '712']"
0.010106467503575401,"['715', '880', '708', '711']"
0.010106467503575401,"['870', '884', '880', '708']"
0.010106467503575401,"['715', '865', '870', '864', '877', '711']"
0.010106467503575401,"['870', '880', '708', '711']"
0.010106467503575401,"['715', '884', '711', '877', '883', '880']"
0.010106467503575401,"['712', '880', '708', '883']"
0.010106467503575401,"['715', '865', '870', '877', '711', '712']"
0.010106467503575401,"['715', '884', '865', '864', '708', '877', '712']"
0.010106467503575401,"['876', '715', '884', '865', '708', '712']"
0.010106467503575401,"['876', '715', '884', '865', '864', '877', '711']"
0.010106467503575401,"['876', '865', '864', '708', '711']"
0.010106467503575401,"['707', '880', '883']"
0.010106467503575401,"['884', '707', '877']"
0.010106467503575401,"['884', '865', '870', '883', '877', '711', '712']"
0.010106467503575401,"['876', '884', '865', '883', '877', '711', '712']"
0.010106467503575401,"['707', '877', '883']"
0.010106467503575401,"['715', '865', '870', '864', '877', '711', '883']"
0.010106467503575401,"['715', '884', '865', '870', '864', '877', '711']"
0.010106467503575401,"['876', '715', '865', '864', '877', '711', '883']"
0.010106467503575401,"['884', '715', '877', '880', '712']"
0.010106467503575401,"['865', '870', '864', '708', '711']"
0.010106467503575401,"['715', '870', '883', '880', '712']"
0.010106467503575401,"['876', '715', '884', '865', '870', '711', '883']"
0.010106467503575401,"['711', '877', '708', '883', '880']"
0.010106467503575401,"['876', '715', '865', '870', '712']"
0.010106467503575401,"['884', '711', '708', '883', '880']"
0.010106467503575401,"['876', '884', '865', '870', '877', '711', '883']"
0.010106467503575401,"['876', '715', '865', '864', '877', '883', '712']"
0.010106467503575401,"['876', '715', '865', '708', '712']"
0.010106467503575401,"['876', '715', '884', '865', '864', '877', '712']"
0.010106467503575401,"['884', '707', '883']"
0.010106467503575401,"['884', '864', '883', '880', '712']"
0.010106467503575401,"['876', '884', '711', '883', '880']"
0.010106467503575401,"['865', '864', '708', '711', '712']"
0.010106467503575401,"['715', '884', '865', '870', '864', '708', '877']"
0.010106467503575401,"['876', '715', '865', '864', '708', '877', '883']"
0.010106467503575401,"['876', '715', '884', '865', '864', '708', '877']"
0.010106467503575401,"['876', '884', '715', '877', '880']"
0.010106467503575401,"['876', '715', '877', '883', '880']"
0.010106467503575401,"['876', '715', '884', '865', '870', '708', '883']"
0.010106467503575401,"['876', '884', '865', '870', '877', '708', '883']"
0.010106467503575401,"['715', '865', '883', '864', '877', '711', '712']"
0.010106467503575401,"['715', '884', '865', '864', '877', '711', '712']"
0.010106467503575401,"['865', '870', '708', '711', '712']"
0.010106467503575401,"['876', '865', '870', '877', '712']"
0.010106467503575401,"['715', '884', '870', '864', '880']"
0.010106467503575401,"['715', '870', '864', '883', '880']"
0.010106467503575401,"['880', '864', '708']"
0.010106467503575401,"['715', '865', '870', '883', '877', '711', '712']"
0.010106467503575401,"['715', '884', '865', '870', '883', '711', '712']"
0.010106467503575401,"['876', '715', '884', '865', '883', '711', '712']"
0.010106467503575401,"['884', '870', '883', '880', '712']"
0.010106467503575401,"['876', '715', '865', '708', '883', '712']"
0.010106467503575401,"['715', '711', '708', '883', '880']"
0.010106467503575401,"['859', '708', '858', '716', '712']"
0.010106467503575401,"['876', '715', '884', '865', '870', '883', '712']"
0.010106467503575401,"['884', '870', '864', '877', '880']"
0.010106467503575401,"['876', '715', '884', '865', '864', '877', '883', '712']"
0.010106467503575401,"['766', '762']"
0.010106467503575401,"['715', '884', '865', '870', '864', '708', '877', '883']"
0.010106467503575401,"['876', '715', '884', '865', '864', '708', '877', '883']"
0.010106467503575401,"['760', '764']"
0.010106467503575401,"['876', '865', '877', '711', '712']"
0.010106467503575401,"['715', '884', '865', '883', '864', '877', '711', '712']"
0.010106467503575401,"['884', '715', '877', '708', '880']"
0.010106467503575401,"['715', '884', '865', '870', '864', '877', '711', '883']"
0.010106467503575401,"['876', '715', '884', '865', '864', '877', '711', '883']"
0.010106467503575401,"['876', '715', '884', '865', '870', '864', '877', '883']"
0.010106467503575401,"['715', '884', '865', '883', '864', '708', '877', '712']"
0.010106467503575401,"['870', '714']"
0.010106467503575401,"['876', '715', '865', '711', '712']"
0.010106467503575401,"['884', '864', '708', '883', '880']"
0.010106467503575401,"['876', '865', '870', '877', '708']"
0.010106467503575401,"['715', '711', '858', '716', '712']"
0.010106467503575401,"['711', '858', '716', '714', '712']"
0.010106467503575401,"['876', '884', '708', '883', '880']"
0.010106467503575401,"['884', '870', '708', '883', '880']"
0.010106467503575401,"['715', '870', '708', '883', '880']"
0.010106467503575401,"['715', '711', '858', '716', '714']"
0.010106467503575401,"['884', '870', '711', '883', '880']"
0.010106467503575401,"['883', '707', '711']"
0.010106467503575401,"['870', '711', '877', '883', '880']"
0.010106467503575401,"['876', '884', '865', '870', '877', '883', '712']"
0.010106467503575401,"['876', '715', '865', '870', '864', '877', '883']"
0.010106467503575401,"['884', '711', '864', '883', '880']"
0.010106467503575401,"['876', '715', '884', '865', '870', '864', '877']"
0.010106467503575401,"['876', '865', '877', '708', '712']"
0.010106467503575401,"['707', '715', '883']"
0.010106467503575401,"['707', '715', '880']"
0.010106467503575401,"['884', '715', '877', '711', '880']"
0.010106467503575401,"['715', '884', '865', '883', '877', '708', '711', '712']"
0.010106467503575401,"['876', '715', '865', '870', '708']"
0.010106467503575401,"['707', '708', '883']"
0.010106467503575401,"['715', '870', '711', '883', '880']"
0.010106467503575401,"['859', '708', '858', '716', '714']"
0.010106467503575401,"['715', '859', '708', '858', '716']"
0.010106467503575401,"['876', '715', '865', '870', '711']"
0.010106467503575401,"['859', '883']"
0.010106467503575401,"['859', '880']"
0.010106467503575401,"['715', '884', '865', '870', '877', '708', '711', '883']"
0.010106467503575401,"['876', '715', '884', '865', '877', '708', '711', '883']"
0.010106467503575401,"['870', '864', '877', '883', '880']"
0.010106467503575401,"['870', '877', '883', '880', '712']"
0.010106467503575401,"['715', '865', '870', '864', '708', '877', '883']"
0.010106467503575401,"['876', '884', '864', '880']"
0.010106467503575401,"['870', '884', '880', '712']"
0.010106467503575401,"['876', '884', '865', '877', '708', '883', '712']"
0.010106467503575401,"['876', '715', '865', '877', '708', '711', '883']"
0.010106467503575401,"['876', '715', '884', '865', '877', '708', '711']"
0.010106467503575401,"['865', '870', '883', '708', '711', '712']"
0.010106467503575401,"['870', '715', '864', '880']"
0.010106467503575401,"['884', '865', '864', '708', '711', '712']"
0.010106467503575401,"['865', '883', '864', '708', '711', '712']"
0.010106467503575401,"['884', '865', '870', '864', '708', '711', '883']"
0.010106467503575401,"['876', '884', '865', '864', '708', '711', '883']"
0.010106467503575401,"['876', '715', '877', '880']"
0.010106467503575401,"['870', '877', '880', '864']"
0.010106467503575401,"['715', '859', '858', '707', '716', '714']"
0.010106467503575401,"['715', '859', '858', '707', '716', '712']"
0.010106467503575401,"['859', '858', '707', '716', '714', '712']"
0.010106467503575401,"['876', '864', '880', '883']"
0.010106467503575401,"['715', '865', '883', '864', '708', '877', '712']"
0.010106467503575401,"['809', '780', '783']"
0.010106467503575401,"['870', '877', '880', '712']"
0.010106467503575401,"['801', '797', '798']"
0.010106467503575401,"['876', '711', '880', '883']"
0.010106467503575401,"['715', '884', '865', '870', '708', '712']"
0.010106467503575401,"['715', '865', '870', '877', '708', '712']"
0.010106467503575401,"['884', '864', '880', '711']"
0.010106467503575401,"['715', '865', '864', '708', '877', '712']"
0.010106467503575401,"['870', '884', '880', '711']"
0.010106467503575401,"['715', '884', '865', '877', '708', '711', '712']"
0.010106467503575401,"['876', '877', '880', '711']"
0.010106467503575401,"['876', '884', '880', '711']"
0.010106467503575401,"['876', '715', '865', '877', '708', '711']"
0.010106467503575401,"['884', '865', '883', '864', '708', '711', '712']"
0.010106467503575401,"['876', '884', '865', '864', '708', '711']"
0.010106467503575401,"['876', '865', '864', '708', '711', '883']"
0.010106467503575401,"['884', '865', '870', '864', '708', '711']"
0.010106467503575401,"['865', '870', '864', '708', '711', '883']"
0.010106467503575401,"['876', '864', '880']"
0.010106467503575401,"['712', '864', '880', '883']"
0.010106467503575401,"['876', '715', '884', '865', '870', '711']"
0.010106467503575401,"['715', '884', '865', '870', '877', '708', '711']"
0.010106467503575401,"['876', '715', '865', '870', '711', '883']"
0.010106467503575401,"['711', '858', '707', '716', '714']"
0.010106467503575401,"['876', '715', '884', '865', '708', '883', '712']"
